gRNA_id,Gene,bm1,bm2,bm3,bm4,bm5,LFC_avg_bm,LFC_median_bm,LFC_concordant_mean_bm,LFC_directional_bm,z_score_avg_bm,z_score_median_bm,z_score_concordant_mean_bm,Input_median,d15-1,d15-2,d15-3,LFC_avg_d15,LFC_median_d15,LFC_concordant_mean_d15,LFC_directional_d15,z_score_avg_d15,z_score_median_d15,z_score_concordant_mean_d15,input,LFC_avg_input,LFC_median_input,LFC_concordant_mean_input,LFC_directional_input,z_score_avg_input,z_score_median_input,z_score_concordant_mean_input,spleen1,spleen2,spleen3,spleen4,spleen5,LFC_avg_spleen,LFC_median_spleen,LFC_concordant_mean_spleen,LFC_directional_spleen,z_score_avg_spleen,z_score_median_spleen,z_score_concordant_mean_spleen,gene_name_m_corrected,gene_name_h,HGVSp_m,HGVSp_h,classification,classification_m,sensor_reads_input,corr_perc_input,target_base_edit_perc_input,byproduct_INDEL_perc_input,byproduct_sub_perc_input,sensor_reads_d15,corr_perc_d15,target_base_edit_perc_d15,byproduct_INDEL_perc_d15,byproduct_sub_perc_d15,sensor_reads_bm,corr_perc_bm,target_base_edit_perc_bm,byproduct_INDEL_perc_bm,byproduct_sub_perc_bm,sensor_reads_spleen,corr_perc_spleen,target_base_edit_perc_spleen,byproduct_INDEL_perc_spleen,byproduct_sub_perc_spleen,p_high_unadjusted_d15_fishers,p_low_unadjusted_d15_fishers,FDR_high_d15_fishers,FDR_low_d15_fishers,p_high_unadjusted_d15_stouffers,p_low_unadjusted_d15_stouffers,FDR_high_d15_stouffers,FDR_low_d15_stouffers,FDR_d15_fishers,FDR_d15_stouffers,p_high_unadjusted_spleen_fishers,p_low_unadjusted_spleen_fishers,FDR_high_spleen_fishers,FDR_low_spleen_fishers,p_high_unadjusted_spleen_stouffers,p_low_unadjusted_spleen_stouffers,FDR_high_spleen_stouffers,FDR_low_spleen_stouffers,FDR_spleen_fishers,FDR_spleen_stouffers,p_high_unadjusted_bm_fishers,p_low_unadjusted_bm_fishers,FDR_high_bm_fishers,FDR_low_bm_fishers,p_high_unadjusted_bm_stouffers,p_low_unadjusted_bm_stouffers,FDR_high_bm_stouffers,FDR_low_bm_stouffers,FDR_bm_fishers,FDR_bm_stouffers
gRNA_5228,Igf1r,0.04043616412978516,0.4027935327383995,0.8124674474276216,0.19300386071942816,0.4828010028764022,0.38630040157832735,0.4027935327383995,0.38630040157832735,True,0.8018766772630221,0.833549676733399,0.6505009083700418,1028.469667101171,-0.6763727671918497,-0.309319271409967,-0.5349290786256502,-0.5068737057424889,-0.5349290786256502,-0.5068737057424889,True,-0.45262849108246755,-0.5186434782240119,-0.4379571172344464,0.0,0.0,0.0,0.0,True,,,,0.3573782652169857,0.3439205918256396,1.055511843350509,0.5663395536019954,0.5718368109625599,0.578997412991538,0.5663395536019954,0.578997412991538,True,1.1148541509133907,1.0755933191692422,0.9894772728092736,Igf1r,IGF1R,N370S,N369S,targeting guide,Missense,473,0.0,0.0,0.4228329809725158,58.35095137420719,370,0.5405405405405406,74.86486486486487,0.0,98.37837837837836,1320,0.0,80.98484848484848,0.0,97.87878787878788,2045,0.097799511002445,62.24938875305624,0.0488997555012225,97.89731051344744,0.685088959048092,0.5752438364418986,0.9999935409454064,1.0,0.5585582844728594,0.4416218657496718,0.8656979886696946,1.0,0.9999935409454064,0.8656979886696946,0.00012355011222337336,0.9999957543905527,0.0008149972315085681,0.9999999999999999,1.921495993410393e-05,0.9999812360773024,0.0001290147309861264,1.0,0.0008149972315085681,0.0001290147309861264,0.01939624159009793,0.998393924654601,0.08786731129972075,0.9999999995778844,0.005575871676677749,0.99444543458364,0.029528559865223007,1.0,0.08786731129972075,0.029528559865223007
gRNA_5236,Igf1r,0.849918192116767,0.3192366527512033,0.6507022428148312,-0.35765638552188905,-0.6430961217048302,0.16382091609121646,0.3192366527512033,,False,0.3848103504379832,0.6868721078668032,,1892.6624414863902,-0.10870445697198258,-0.13427069511920722,-0.31798542230022975,-0.1869868581304732,-0.13427069511920722,-0.1869868581304732,True,-0.013924604079816088,0.040473681822095556,-0.0015116032359955597,0.0,0.0,0.0,0.0,True,,,,0.11815331353837136,0.4447210036378962,0.5697224699392041,0.048991750059535134,0.6347976491350391,0.36327723726200917,0.4447210036378962,0.36327723726200917,True,0.6983383808774627,0.845688649520523,0.6311360249880923,Igf1r,IGF1R,D556G,D555G,targeting guide,Missense,340,0.0,0.0,0.8823529411764706,77.3529411764706,619,5.008077544426494,98.06138933764136,0.4846526655896607,93.37641357027464,1848,6.6017316017316015,98.48484848484848,0.3246753246753247,92.42424242424242,1716,7.284382284382285,97.96037296037296,0.0582750582750582,91.37529137529135,0.3104190587426009,0.8955319014753926,0.6979210753720227,1.0,0.19282156175185217,0.807315149511802,0.44470657084581483,1.0,0.6979210753720227,0.44470657084581483,0.002648056138171063,0.9998080397834546,0.01131442168127636,0.9999999999999999,0.0005952510491720129,0.9994091941009938,0.002602492959170661,1.0,0.01131442168127636,0.002602492959170661,0.05609536795119328,0.9084656627605263,0.19001674188872675,0.9999999995778844,0.05100374035913065,0.9491435302307166,0.1431149729480084,1.0,0.19001674188872675,0.1431149729480084
gRNA_5373,Inha,0.24869731557743627,0.258260306225968,-0.47139150225387205,0.27035065158314536,1.0606621638979594,0.2733157870061274,0.258260306225968,0.4594926093211273,True,0.5900725278413436,0.5798328997482246,0.7526252780914583,3940.505009642572,2.0055874475216457,1.5704558080246698,1.7485082187833234,1.774850491443213,1.7485082187833234,1.774850491443213,True,2.676606992795463,2.667884070999561,2.675169594531023,0.0,0.0,0.0,0.0,True,,,,0.44013674069986575,0.40677578349575433,0.3100593832396317,0.33680317925227743,0.28317821991094416,0.3553906613196947,0.33680317925227743,0.3553906613196947,True,0.683110861057163,0.6416834893545111,0.6180353242555432,Inha,INHA,V179A,V178A,targeting guide,Missense,1274,0.0,0.0,0.0784929356357927,78.64992150706436,10474,8.478136337597862,96.0759977086118,0.0190949016612564,89.25911781554325,3863,7.610665286047114,93.63189231167486,0.0517732332384157,89.51592026922081,8562,7.217939733707078,94.83765475356223,0.1284746554543331,89.02125671572063,4.72321574947423e-07,0.9999998280753413,2.9598818696705176e-05,1.0,1.3219595250879473e-07,1.0,8.284279690551137e-06,1.0,2.9598818696705176e-05,8.284279690551137e-06,0.0032567868807448098,0.9999541399625194,0.01331034638217444,0.9999999999999999,0.0005344160304727113,0.9994687055215999,0.0023921479459254697,1.0,0.01331034638217444,0.0023921479459254697,0.040803972945003875,0.9763059716738406,0.14611708406972818,0.9999999995778844,0.023214458582712417,0.9768703065982441,0.08551601410414011,1.0,0.14611708406972818,0.08551601410414011
gRNA_5374,Inha,0.6884279079944338,-0.14051413185742123,-0.02770855884187302,0.01591757651498828,1.1603212743862967,0.3392888136392849,0.01591757651498828,,False,0.7137474267974342,0.15441918837044322,,1220.0368579556036,-0.49635599291911037,-0.5325870387010686,-0.7813545669040041,-0.6034325328413943,-0.5325870387010686,-0.6034325328413943,True,-0.5850526063248837,-0.515375170944662,-0.5696995356516715,0.0,0.0,0.0,0.0,True,,,,0.6805895464309516,0.5283575699878119,0.41352181176689934,0.667377252318141,0.670451477511338,0.5920595316030284,0.667377252318141,0.5920595316030284,True,1.1400746866067557,1.2665924615883821,1.0111752705352648,Inha,INHA,V179A,V178A,targeting guide,Missense,50,0.0,0.0,4.0,72.0,244,2.0491803278688523,99.18032786885246,0.0,97.54098360655738,588,11.394557823129253,98.29931972789116,0.0,85.54421768707483,1397,6.728704366499642,97.2083035075161,0.0,90.83750894774516,0.8067942135471184,0.4296668367831157,0.9999935409454064,1.0,0.6987135082789828,0.3014521547237937,0.9907433883757389,1.0,0.9999935409454064,0.9907433883757389,8.142818310705405e-05,0.9999992655000448,0.0006248366703724964,0.9999999999999999,9.231236716634862e-06,0.9999909296655096,7.545532620553714e-05,1.0,0.0006248366703724964,7.545532620553714e-05,0.020566167097540666,0.988922770530409,0.09097504504323871,0.9999999995778844,0.011317504086687162,0.9887446133325133,0.050063312195227916,1.0,0.09097504504323871,0.050063312195227916
gRNA_5501,Inppl1,0.10299409856807994,-0.3674859255724381,0.37381073382836993,0.2837687624131853,0.45495809353808797,0.169609152555057,0.2837687624131853,0.3038829220869308,True,0.3956611419861711,0.6246109998837782,0.5355046074432588,1762.6321974148061,0.27186496918392217,0.4701219659271611,-0.08120686273838282,0.22026002412423348,0.27186496918392217,0.37099346755554163,True,0.544587856024655,0.6072343651535934,0.7597826227161323,0.0,0.0,0.0,0.0,True,,,,0.318773731675357,0.18005053352649675,0.4229989913825793,-0.007020331984959247,-0.20539540799004463,0.14188150332188584,0.18005053352649675,,False,0.2708641574169768,0.3453622024884329,,Inppl1,INPPL1,L58P,L58P,targeting guide,Missense,115,0.0,0.0,0.8695652173913043,66.08695652173913,853,0.0,94.021101992966,0.0,96.83470105509964,1981,0.0504795557799091,90.81272084805654,0.0504795557799091,95.20444220090864,2807,0.0,93.90808692554327,0.178126113288208,96.65122907018169,0.06981127922478839,0.9840249707960564,0.2734275102970879,1.0,0.03484402637787015,0.9652182779026117,0.1393761055114806,1.0,0.2734275102970879,0.1393761055114806,0.03705266702181036,0.9942101681083859,0.10396867761343802,0.9999999999999999,0.013238935532637183,0.9867997983910176,0.039195588663555755,1.0,0.10396867761343802,0.039195588663555755,0.10065835117653345,0.9788048759849947,0.2646681121844516,0.9999999995778844,0.04358304286893325,0.9564984746995325,0.13005733427554683,1.0,0.2646681121844516,0.13005733427554683
gRNA_5621,Irf8,0.1839571941674446,0.2982563645150563,0.5880682654792669,0.3088274606038803,-0.19908152591972839,0.23600555176918397,0.2982563645150563,0.344777321191412,True,0.5201297071395596,0.6500428524773006,0.5925641614924675,1551.8012666979168,-0.163174771275222,0.39182717472820355,0.03261823391810773,0.08709021245702976,0.03261823391810773,0.21222270432315565,True,0.3619541702512646,0.2733665099462807,0.5431598141068477,0.0,0.0,0.0,0.0,True,,,,0.8089576257744345,0.3040614050066055,0.14186799825135152,0.649355844680101,0.22490419675514495,0.42582941409352754,0.3040614050066055,0.42582941409352754,True,0.8191150676768932,0.5797892569871117,0.7350439001969534,Irf8,IRF8,T80A,T80A,targeting guide,Missense,545,0.5504587155963303,1.1009174311926606,0.0,76.5137614678899,894,10.961968680089486,82.66219239373602,0.0,84.45190156599553,2105,12.209026128266034,77.43467933491686,7.220902612826603,70.59382422802851,2865,7.43455497382199,66.70157068062828,9.808027923211167,67.39965095986038,0.12358568237232963,0.9664037182271928,0.3872351380999661,1.0,0.06751733237237738,0.9325712153118512,0.21513997433910081,1.0,0.3872351380999661,0.21513997433910081,0.0007780521008055737,0.9999469145314448,0.004007501231546517,0.9999999999999999,0.00016027519814631395,0.9998417658918091,0.0008123899901664945,1.0,0.004007501231546517,0.0008123899901664945,0.07243481589905292,0.9901887446067812,0.2130446596983898,0.9999999995778844,0.026885685881319454,0.9731730544339188,0.09447680272314125,1.0,0.2130446596983898,0.09447680272314125
gRNA_5624,Irs1,-1.1614913887061626,-0.5552471574047247,-0.7133364720852106,-0.09470355470951207,-0.4087864293473954,-0.5867130004506012,-0.5552471574047247,-0.5867130004506012,True,-1.0221617263103733,-0.8482158382906411,-0.7071351498546207,1278.8982853131106,-0.04919173551153232,0.4176983738756533,-0.01925636216232318,0.11641675873393259,-0.01925636216232318,-0.03422404883692775,True,0.4021736101566054,0.20097572010383366,0.20691410516585365,0.0,0.0,0.0,0.0,True,,,,-0.569267382164721,-0.9728409631426432,-0.8753311709381754,-0.43647657782646193,-0.31193111680193797,-0.6331694421747879,-0.569267382164721,-0.6331694421747879,True,-1.2256159019418464,-1.0711296724739752,-1.0241006504369654,Irs1,IRS1,V277A,V282A,targeting guide,Missense,33,0.0,3.0303030303030303,0.0,60.60606060606061,116,3.4482758620689653,87.06896551724138,0.0,86.20689655172414,195,0.0,83.07692307692308,1.5384615384615383,74.87179487179488,311,0.0,86.81672025723472,0.0,91.96141479099678,0.10990180779768537,0.9731954696942765,0.3689560690350866,1.0,0.05782459452583583,0.9422560272983217,0.19587430217760604,1.0,0.3689560690350866,0.19587430217760604,0.9848721784058582,0.04828789284342098,0.9999998615455512,0.5501893245189784,0.9771915697362761,0.02287591430054238,1.0,0.2774627024839979,0.5501893245189784,0.2774627024839979,0.9187075638702976,0.2201931723935906,0.9999999963825513,0.9999999995778844,0.8682514176718306,0.13192721612843167,0.9892804031654797,1.0,0.9999999963825513,0.9892804031654797
gRNA_5625,Irs1,0.5268925444219409,-0.3118497155683214,-0.3393860972975446,-0.3374577634366039,-0.15802328086526052,-0.12396486254915791,-0.3118497155683214,-0.28667921429193255,True,-0.15468099793165455,-0.420950662252679,-0.28850095023794803,1785.6416644727406,-1.6124937756486792,-0.7917631490017546,-1.4347082400187594,-1.279655054889731,-1.4347082400187594,-1.279655054889731,True,-1.5124475621223668,-1.774281672997224,-1.4923204199297195,0.0,0.0,0.0,0.0,True,,,,0.4557984125407722,0.510362949617293,-0.3999409611442697,-0.08276240847730275,-0.4002053085085219,0.01665053680559416,-0.08276240847730275,,False,0.029066317810745004,-0.15145281979745656,,Irs1,IRS1,V277A,V282A,targeting guide,Missense,55,1.818181818181818,7.272727272727272,5.454545454545454,58.18181818181818,199,3.0150753768844223,75.37688442211055,0.0,79.39698492462311,783,3.0651340996168583,74.96807151979566,1.9157088122605364,81.09833971902937,1761,3.1232254400908577,68.71095968199886,0.1135718341851221,81.60136286201022,0.9961230953142428,0.0034978137482226217,0.9999935409454064,0.141355831574562,0.9980267388720219,0.001995266180365941,1.0,0.06820182580159943,0.141355831574562,0.06820182580159943,0.08699776015409989,0.8972020574245767,0.20835132368115644,0.9999999999999999,0.07708167268610376,0.9231060364902428,0.17048652311750007,1.0,0.20835132368115644,0.17048652311750007,0.4127757608533408,0.8271761227733933,0.6897941603593606,0.9999999995778844,0.28213557585425875,0.7181101551865664,0.5200145907902024,1.0,0.6897941603593606,0.5200145907902024
gRNA_5740,Jak1,0.7119620623000257,0.41240558272092476,0.6470271066109229,0.30784549321543025,0.04455204299089007,0.42475845756763864,0.41240558272092476,0.42475845756763864,True,0.8739712351642853,0.8504228788380855,0.7041610567620776,2154.328241284763,1.7624164298873122,1.8528228338084725,1.949506272491633,1.8549151787291391,1.8528228338084725,1.8549151787291391,True,2.786410474202081,2.813454696013642,2.7844078262885663,0.0,0.0,0.0,0.0,True,,,,0.6640248820055827,0.2465071376043611,0.734018079133693,0.9330371275587586,0.2642935163646425,0.5683761485334076,0.6640248820055827,0.5683761485334076,True,1.0943464532463902,1.2602552244689098,0.9718338736858775,Jak1,JAK1,Y651H,Y652H,targeting guide,Missense,1291,7.513555383423703,17.815646785437647,0.2323780015491866,32.92021688613478,1155,8.225108225108226,61.81818181818182,0.0,67.0995670995671,3818,7.569408067050812,62.75536930330016,0.2095337873232058,66.68412781561027,5349,9.328846513366983,65.71321742381754,0.0373901663862404,66.76014208263227,8.353059254041925e-08,0.9999999908515531,6.2815005590395276e-06,1.0,1.8166810535879592e-08,1.0,1.3661441522981452e-06,1.0,6.2815005590395276e-06,1.3661441522981452e-06,8.847465596598744e-05,0.999994434744024,0.0006653294128642255,0.9999999999999999,1.417419706111823e-05,0.999986140827237,0.00010183708594436766,1.0,0.0006653294128642255,0.00010183708594436766,0.014473795342879285,0.999014348316292,0.073164445151967,0.9999999995778844,0.003791048025535674,0.9962242233369434,0.021597485721233534,1.0,0.073164445151967,0.021597485721233534
gRNA_6080,Keap1,0.8961009229620385,0.4418493606134065,1.1022830492770266,-0.8026459894042878,1.5065036536067025,0.6288181994109773,0.8961009229620385,0.9866842466147936,True,1.2565073903389048,1.6995122247966583,1.488210599826934,522.2613918266093,1.4669605463611404,1.2517413671567588,1.4123525555416947,1.3770181563531978,1.4123525555416947,1.3770181563531978,True,2.131005968301278,2.198780197220135,2.132377231325892,0.0,0.0,0.0,0.0,True,,,,0.3056326319872904,0.38046956409007193,0.3292635531167097,0.0764899176398798,1.1843595007208942,0.45524303351096923,0.3292635531167097,0.45524303351096923,True,0.8759073278341448,0.6274307683963659,0.7839040174731355,Keap1,KEAP1,Y33H,Y33H,targeting guide,Missense,87,0.0,2.2988505747126435,0.0,42.52873563218391,749,0.1335113484646194,75.70093457943925,0.0,81.70894526034714,895,0.4469273743016759,55.41899441340782,0.0,60.89385474860335,1236,0.4045307443365696,53.23624595469256,0.8090614886731392,63.26860841423948,0.00030333881556069927,0.9999849732950722,0.007603692976721528,1.0,8.297634171028881e-05,0.9999185726990444,0.0020799402988712396,1.0,0.007603692976721528,0.0020799402988712396,0.0005648122052473786,0.9998991680583302,0.0030778172343915123,0.9999999999999999,0.00016204587569810397,0.9998428608539423,0.0008123899901664945,1.0,0.0030778172343915123,0.0008123899901664945,0.0007713103851797586,0.9656840905933609,0.008055908467433034,0.9999999995778844,0.0010042429447159565,0.999012283672197,0.007783471147481304,1.0,0.008055908467433034,0.007783471147481304
gRNA_6081,Keap1,0.011709385846141292,0.3845803680833184,-0.27878766832699914,0.37485169887661246,0.5606041447465614,0.21059158584512688,0.37485169887661246,0.3329363993881584,True,0.47248796886964056,0.7844999723745326,0.576042639415593,337.1154475929957,0.21605946191792447,0.2378556687010798,0.36376214095580645,0.2725590905249369,0.2378556687010798,0.2725590905249369,True,0.6163126045970828,0.5597745233434551,0.6254812514689266,0.0,0.0,0.0,0.0,True,,,,0.14248085914040431,-0.01196101567850172,-0.5797755090703853,-0.2395133432903771,-0.3425405427079811,-0.20626191032136817,-0.2395133432903771,-0.2934476026868113,True,-0.4013363983547162,-0.4477708723968818,-0.4597753736633069,Keap1,KEAP1,Y33H,Y33H,targeting guide,Missense,36,5.555555555555555,8.333333333333334,0.0,27.77777777777778,178,8.426966292134832,84.26966292134831,0.0,76.96629213483146,221,2.262443438914027,91.4027149321267,0.0,89.59276018099547,316,4.430379746835443,86.07594936708861,0.3164556962025316,84.17721518987342,0.0578684801953736,0.9906971851087669,0.25300637852861013,1.0,0.026203154508141098,0.9738464945961411,0.1159104246477771,1.0,0.25300637852861013,0.1159104246477771,0.459838160395733,0.7382963485768924,0.7420564305098525,0.9999999999999999,0.3489931521421902,0.6512712744537336,0.5631820824268821,1.0,0.7420564305098525,0.5631820824268821,0.07242698565453687,0.9860351823365588,0.2130446596983898,0.9999999995778844,0.029662585671921708,0.9704027562516956,0.10047866858236541,1.0,0.2130446596983898,0.10047866858236541
gRNA_6087,Keap1,1.3635229196707463,-0.19374461411265806,0.5235441870864377,0.572231639381703,1.7872435371831952,0.8105595338418847,0.572231639381703,1.0616355708305205,True,1.5972048286551708,1.1309850232854366,1.592789447512665,1134.4202363446839,0.7823202086671713,0.617611774893472,0.6850714517715383,0.6950011451107271,0.6850714517715383,0.6950011451107271,True,1.1956642496042318,1.183862346914804,1.2018504927322595,0.0,0.0,0.0,0.0,True,,,,1.0083516646730992,0.2630546428632955,0.24907133052133723,0.22485901661719065,0.9851603775105271,0.5460994064370899,0.2630546428632955,0.5460994064370899,True,1.05133418350036,0.5022710979011478,0.9348291033476879,Keap1,KEAP1,H311R,H311R,targeting guide,Missense,115,0.0,0.8695652173913043,0.8695652173913043,66.95652173913044,1110,1.0810810810810811,87.92792792792793,0.2702702702702703,97.92792792792793,1961,0.3569607343192248,82.20295767465579,0.5099439061703213,98.92911779704232,2602,1.5372790161414296,80.70714834742506,0.0768639508070714,97.80937740199846,0.008768937312497904,0.9991589211670819,0.06728817203059616,1.0,0.0031774562729206543,0.9968371479627868,0.02438211344118706,1.0,0.06728817203059616,0.02438211344118706,0.0001379133342891017,0.9999770480244679,0.0008789053168254617,0.9999999999999999,3.104118372500643e-05,0.9999698133614118,0.0002047628961509196,1.0,0.0008789053168254617,0.0002047628961509196,8.069166019322053e-05,0.9988567139138247,0.0015968454859289958,0.9999999995778844,6.025610931972455e-05,0.9999442586347874,0.0009062518841686573,1.0,0.0015968454859289958,0.0009062518841686573
gRNA_6111,Kit,0.6106552405464093,0.03779435179803475,0.7971906710018266,-0.5747992745399481,0.5200413226427655,0.2781764622898176,0.5200413226427655,0.491420396497259,True,0.5991844870047667,1.0393690034098984,0.7971738064460046,1218.966650185467,-0.7868070761129969,-0.8035738972202487,-0.6832269503074226,-0.7578693078802227,-0.7868070761129969,-0.7578693078802227,True,-0.7968525412439432,-0.8701382089737584,-0.7804091605245159,0.0,0.0,0.0,0.0,True,,,,0.6677804385632212,0.6058303018185167,0.5576599708038131,-0.3364276598852882,0.21492904237574306,0.34195441873520116,0.5576599708038131,0.5115499383903235,True,0.6571679611520255,1.0591856526044472,0.8774376264050813,Kit,KIT,I800V,I798V,targeting guide,Missense,419,0.0,0.2386634844868735,0.0,71.36038186157518,323,16.71826625386997,89.47368421052632,0.3095975232198142,75.23219814241486,1061,13.47785108388313,91.14043355325164,0.0,81.43261074458059,1834,12.704471101417669,89.53107960741549,0.0,80.6979280261723,0.9323064900511092,0.23483704910088452,0.9999935409454064,1.0,0.8637169187664651,0.13640039796514353,1.0,0.6491968308214425,0.9999935409454064,0.6491968308214425,0.0020644864313233676,0.9958636576406517,0.009132316449148073,0.9999999999999999,0.0009884476617465438,0.9990205502978597,0.004034169202745837,1.0,0.009132316449148073,0.004034169202745837,0.028296497748429267,0.9726517917799099,0.1182164794823267,0.9999999995778844,0.017052510627608826,0.9830076886710818,0.0682100425104353,1.0,0.1182164794823267,0.0682100425104353
